frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
10,0.86705065,0.911722,-2.0425308e-08,0.7698709,0.8584379,-0.018121371,0.67475224,0.7997479,-0.036516163,0.5888796,0.7829726,-0.06057921,0.52527106,0.7817268,-0.085984975,0.7309248,0.64593077,-0.008982269,0.71854407,0.5203919,-0.03591613,0.7120007,0.44508803,-0.056157287,0.7092067,0.37822533,-0.07214368,0.78693134,0.6409309,-0.021099458,0.77665854,0.5746257,-0.07083318,0.7614704,0.6613527,-0.08461843,0.76165956,0.723353,-0.08336108,0.84281975,0.65525585,-0.037109293,0.8323251,0.59789747,-0.07929969,0.81435305,0.6835691,-0.067519896,0.8130033,0.74096304,-0.048840694,0.89751995,0.68308294,-0.055281967,0.8853129,0.6176426,-0.077037856,0.8626178,0.67857975,-0.061525833,0.85828185,0.72696656,-0.044500448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917435,0.5176745,0.5247531,0.49757987,0.47108778,0.61410594,0.47817335,0.6922362,0.3184018,0.55321383,0.59689575,0.50694543
11,0.8629959,0.9021398,-1.18433015e-08,0.76248264,0.85007244,-0.015914932,0.6658427,0.7945063,-0.034363702,0.5765817,0.7782955,-0.059159003,0.512943,0.7779083,-0.08536012,0.7218379,0.6418752,-0.0064991056,0.71092975,0.5138997,-0.035592873,0.7057091,0.4378649,-0.057062037,0.705662,0.36936352,-0.07328607,0.7782257,0.6340314,-0.019611578,0.76524234,0.5751165,-0.070340455,0.7549718,0.6682801,-0.08249426,0.76180524,0.7256615,-0.07962427,0.83473253,0.6465576,-0.036839798,0.8217699,0.5987388,-0.07961137,0.8084017,0.6870867,-0.06529559,0.81207806,0.7366339,-0.044531304,0.88937443,0.672016,-0.05603857,0.8759922,0.61200047,-0.07569131,0.85585403,0.67446613,-0.056799654,0.8552208,0.7183578,-0.037419353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38993916,0.51489884,0.51954955,0.49877155,0.46691343,0.61486596,0.47228312,0.68787956,0.31599128,0.54307485,0.58771855,0.5043609
12,0.85390216,0.8906174,-3.2719594e-08,0.7504585,0.8367177,-0.01294563,0.65494037,0.7845167,-0.027700566,0.56890106,0.7699569,-0.049449682,0.5077041,0.77134717,-0.07236885,0.7127545,0.6297816,0.0034794414,0.7020679,0.50404507,-0.02264327,0.69677067,0.42898867,-0.04302713,0.6961589,0.3621375,-0.0588246,0.7687347,0.62223953,-0.009661676,0.75799465,0.5708904,-0.06000186,0.7491781,0.6673354,-0.072700046,0.7570153,0.72797793,-0.06946174,0.82444084,0.63497066,-0.027125372,0.81344837,0.5940029,-0.06804179,0.8010117,0.6842272,-0.054154914,0.80532247,0.733899,-0.033532012,0.87701404,0.66137934,-0.04657165,0.8664287,0.6092416,-0.06436395,0.8455406,0.6727134,-0.04618102,0.8455643,0.713848,-0.027340986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3871968,0.5161503,0.5203708,0.49739438,0.46524662,0.61329895,0.47277004,0.68963796,0.3148466,0.55007535,0.5935275,0.5055077
13,0.8480781,0.88287115,-6.8317924e-08,0.7433004,0.8347345,-0.01233141,0.6451535,0.78140914,-0.026083952,0.5607432,0.7662598,-0.047235735,0.5010513,0.7646411,-0.06929815,0.70788956,0.6220674,0.0071419673,0.69450957,0.4997812,-0.01827718,0.68675095,0.4267667,-0.03811842,0.6850023,0.3609669,-0.054211393,0.76334375,0.61460006,-0.0075112116,0.74018985,0.5746569,-0.05867269,0.7295754,0.66922486,-0.07267034,0.74140316,0.72032744,-0.07033985,0.8185788,0.62809634,-0.026806524,0.7953576,0.5976208,-0.06832413,0.78414506,0.68525267,-0.054212652,0.7947411,0.72362405,-0.03357861,0.87121916,0.6552897,-0.048434228,0.85046893,0.6068984,-0.06789474,0.8301768,0.67024094,-0.05037072,0.83623046,0.70542186,-0.031764418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848737,0.5154524,0.5195373,0.49364233,0.4617845,0.6120878,0.47155678,0.6893583,0.31760892,0.54963404,0.5994695,0.4992754
14,0.83696926,0.8713331,-8.698462e-08,0.7352938,0.8311905,-0.014755109,0.6346246,0.7757078,-0.02746652,0.5504466,0.76191723,-0.048011985,0.4897664,0.7613522,-0.06947779,0.6957867,0.6103308,0.013433883,0.6835465,0.4915118,-0.010091157,0.6759458,0.4198071,-0.02827418,0.67549783,0.35479435,-0.04331866,0.75240886,0.60249484,-0.0010270734,0.7271506,0.5817661,-0.05499996,0.7215024,0.68429273,-0.07065782,0.73845595,0.7335052,-0.06728348,0.80847615,0.61516786,-0.021007452,0.78237414,0.606883,-0.067871235,0.77379775,0.7007881,-0.05637755,0.78636646,0.73391455,-0.034927357,0.86269236,0.6400489,-0.04342301,0.83841527,0.6084022,-0.06644516,0.8194528,0.67801726,-0.05053488,0.8269855,0.71193993,-0.0315275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38514492,0.5122419,0.51938343,0.49503738,0.46123773,0.6107509,0.46901125,0.68814325,0.31522205,0.546151,0.595837,0.5055108
15,0.8095955,0.8557091,-1.6258969e-07,0.7160593,0.82678175,-0.017005078,0.6187276,0.7708832,-0.031324618,0.5377128,0.75769585,-0.051288813,0.4797628,0.7563425,-0.072071634,0.68707484,0.6069344,-0.0013748066,0.6758013,0.4886669,-0.022764161,0.66702735,0.41789967,-0.03734052,0.6622576,0.35571027,-0.050253376,0.74441123,0.59275645,-0.012447373,0.7095475,0.58904195,-0.060889807,0.7101926,0.68333197,-0.07150471,0.7317697,0.7299674,-0.06709363,0.7981735,0.60303414,-0.027947387,0.7668646,0.6151622,-0.06806585,0.7643438,0.6996172,-0.053992573,0.7796939,0.7264462,-0.03391923,0.84948975,0.62523246,-0.04616402,0.8251192,0.6160535,-0.064324625,0.8101346,0.68265104,-0.04800819,0.8169715,0.71023303,-0.030464867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38456032,0.513369,0.5190693,0.49493957,0.46209425,0.61397505,0.4696461,0.68978137,0.3132684,0.54374295,0.5946028,0.5005858
16,0.79118085,0.8362708,-2.5891833e-07,0.69815105,0.81535393,-0.015166785,0.60233754,0.76208925,-0.030501872,0.52414733,0.7508978,-0.05176957,0.46663168,0.7503546,-0.07475796,0.67790514,0.6002279,-0.009471203,0.66664994,0.48625308,-0.031083094,0.65782285,0.41656655,-0.046179943,0.65282947,0.35501906,-0.059840363,0.7347421,0.5844354,-0.022309495,0.6998813,0.5917563,-0.066998616,0.7000351,0.6802595,-0.07777981,0.71924424,0.7249928,-0.0758213,0.78909415,0.59468925,-0.03834009,0.7535334,0.61784613,-0.075560056,0.7504033,0.69926906,-0.06165713,0.7658717,0.7279399,-0.04375447,0.841627,0.6175741,-0.05700482,0.81175685,0.61769503,-0.07454601,0.7958135,0.6825434,-0.057783652,0.80181336,0.7131163,-0.04064874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3870864,0.51135516,0.52422136,0.492768,0.46574515,0.6120363,0.4734069,0.69186646,0.31450698,0.5469463,0.6009731,0.50348234
17,0.7861709,0.8409022,-3.0522222e-07,0.68970716,0.8193932,-0.010058674,0.5938139,0.7649324,-0.022977524,0.517722,0.7495636,-0.042832058,0.4610709,0.74781996,-0.06490396,0.67051065,0.60265774,-0.003263032,0.6569252,0.48858297,-0.024630617,0.64747876,0.41867167,-0.039909847,0.6414977,0.35733896,-0.053777933,0.72745335,0.58671045,-0.018750787,0.6828136,0.5864349,-0.06501549,0.6839156,0.6794082,-0.07577681,0.70599866,0.72693425,-0.07273439,0.78208095,0.5954282,-0.037205778,0.73513174,0.6137635,-0.074760824,0.7339631,0.7006138,-0.059973612,0.75258684,0.73001105,-0.0409967,0.83520985,0.61796856,-0.057817053,0.7957413,0.6170453,-0.07536436,0.7810947,0.68317795,-0.057926156,0.7910784,0.71180385,-0.040166892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38346586,0.51235694,0.5215012,0.4890837,0.46219358,0.6098623,0.4719261,0.69104403,0.31430236,0.55079585,0.60308135,0.49904072
18,0.76302373,0.83130413,-2.5890736e-07,0.6713103,0.8123523,-0.015913429,0.57919383,0.7625734,-0.032558493,0.50277704,0.74690396,-0.054898664,0.44670087,0.7448195,-0.079069324,0.65611124,0.59655374,-0.011767753,0.6447837,0.4858696,-0.033686325,0.6366826,0.4171244,-0.049393117,0.6324172,0.35750702,-0.06359831,0.7145784,0.58286244,-0.024546292,0.67848754,0.5863602,-0.06973287,0.67731565,0.6741663,-0.08027165,0.696181,0.71935564,-0.07831777,0.7697975,0.59600025,-0.04037232,0.73032445,0.61557996,-0.078736365,0.72499496,0.6986693,-0.06475941,0.73946524,0.7297782,-0.046626426,0.823165,0.62229705,-0.058636293,0.78900826,0.61654687,-0.07756709,0.76966035,0.68136585,-0.060825292,0.77353716,0.71480083,-0.04360901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3868914,0.51294374,0.5203701,0.4965381,0.46622536,0.61130357,0.47114155,0.6890874,0.30935502,0.5475108,0.58853406,0.50955516
19,0.7365799,0.8239089,-3.1117332e-07,0.6497129,0.80601025,-0.015212041,0.5628174,0.75523275,-0.033352375,0.49057162,0.73996884,-0.05721781,0.43436563,0.73918366,-0.08345428,0.6434591,0.5896342,-0.019580808,0.63321507,0.47843313,-0.044466265,0.6250553,0.40961936,-0.061430987,0.6188072,0.3503527,-0.07650761,0.7004761,0.58031815,-0.033549406,0.6609639,0.5837867,-0.08043237,0.6617544,0.67519766,-0.089197315,0.68062437,0.72181165,-0.086953156,0.75335723,0.59589463,-0.050313693,0.70918894,0.61063814,-0.09049525,0.7045818,0.6958488,-0.07438262,0.7185684,0.7310087,-0.055640206,0.80359674,0.6235252,-0.06941289,0.76667696,0.616181,-0.09113728,0.7467785,0.6820588,-0.07427932,0.74954087,0.71710604,-0.057310563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38601586,0.51094073,0.5178364,0.49174696,0.4682159,0.61543125,0.47328123,0.68721217,0.3067863,0.5349672,0.58238685,0.49036402
20,0.72960097,0.82623464,-2.5050525e-07,0.63830155,0.80569106,-0.018730218,0.5518858,0.7542654,-0.03889332,0.48018712,0.74210227,-0.0646408,0.4219575,0.7424993,-0.09236717,0.628611,0.5895881,-0.01972612,0.6169665,0.4749044,-0.046502814,0.6085578,0.40336496,-0.06423887,0.6020994,0.34269628,-0.07930213,0.6815656,0.57914084,-0.032894794,0.6433295,0.5799296,-0.08372092,0.6489908,0.672136,-0.09458638,0.6705751,0.7207069,-0.09191948,0.7317541,0.5914977,-0.04960748,0.6892729,0.6086683,-0.091920696,0.69083256,0.6931544,-0.077840276,0.70782757,0.7266002,-0.059168622,0.7814786,0.61543363,-0.06923699,0.7454755,0.6100332,-0.09038702,0.7323175,0.6735905,-0.07408968,0.73956645,0.7033476,-0.05696738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829996,0.51603407,0.51448864,0.49212974,0.46671227,0.61499995,0.47402412,0.6865929,0.30575758,0.54673475,0.579982,0.49181718
21,0.7165443,0.82910913,-2.434566e-07,0.62188506,0.80537206,-0.02025343,0.536584,0.75477064,-0.04099954,0.46683687,0.7420414,-0.06718624,0.40916115,0.7407496,-0.095279284,0.61520606,0.5849772,-0.0169297,0.6029658,0.475298,-0.044640895,0.5946425,0.40402836,-0.06391169,0.58711386,0.34564695,-0.079378694,0.6680551,0.57190245,-0.0288902,0.62586296,0.5795554,-0.08116148,0.63165486,0.67297447,-0.09414484,0.6529041,0.7240406,-0.09162883,0.7174802,0.58263046,-0.044697057,0.67148507,0.6090408,-0.08931274,0.67452556,0.6946585,-0.07789639,0.6916796,0.7324456,-0.059185065,0.76597303,0.605373,-0.0633749,0.72738665,0.6098529,-0.08663044,0.7159711,0.67287904,-0.07226433,0.72350085,0.703191,-0.05496374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38509664,0.51278704,0.51731193,0.49237698,0.4690694,0.6182868,0.47434387,0.6889191,0.30456534,0.5361781,0.5809344,0.48859787
22,0.7061403,0.8355468,-2.7154886e-07,0.61309993,0.81132287,-0.018713355,0.5291928,0.75870764,-0.038509265,0.4594807,0.7439062,-0.06389819,0.4016654,0.7397591,-0.09101917,0.60428345,0.58439595,-0.012845614,0.59031725,0.4748606,-0.039358467,0.58129305,0.40410963,-0.058029234,0.57314885,0.34562564,-0.07327905,0.65603584,0.57038146,-0.025168855,0.61061025,0.58303684,-0.076593556,0.6181919,0.6773328,-0.08957334,0.6410946,0.72564363,-0.08696787,0.7050003,0.5811418,-0.041270006,0.6571625,0.6119603,-0.084834985,0.6619333,0.69693416,-0.07296107,0.6803208,0.7300527,-0.054150984,0.752987,0.60439193,-0.060169872,0.7121695,0.6148608,-0.08288598,0.70328194,0.67826265,-0.06833131,0.71371824,0.704618,-0.05078256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3840739,0.5138474,0.5225576,0.48490924,0.4709924,0.6113424,0.48003024,0.69123,0.30536497,0.55257815,0.5953613,0.48935556
23,0.6930815,0.8420149,-2.3899966e-07,0.59832746,0.8154538,-0.016983474,0.5161555,0.7653802,-0.037584234,0.44769123,0.7514305,-0.065032676,0.3892465,0.7478684,-0.094628416,0.59351635,0.5920247,-0.009533892,0.5794439,0.4830347,-0.0393036,0.5697897,0.41139182,-0.061184533,0.5601876,0.3512982,-0.079159945,0.6452622,0.57833296,-0.025610112,0.5959347,0.58655757,-0.08387751,0.60424304,0.68346566,-0.10091673,0.62743,0.7342456,-0.09996371,0.6935436,0.5886955,-0.045813948,0.641748,0.6163488,-0.09517425,0.6478026,0.70370483,-0.08517365,0.66630703,0.73764586,-0.06668433,0.74070954,0.61063635,-0.0687511,0.6973312,0.62344843,-0.09638268,0.68894535,0.6881332,-0.08369396,0.6994616,0.7135025,-0.06696372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37944928,0.51569074,0.5223811,0.48786312,0.46491545,0.6140664,0.47475535,0.6982262,0.30338123,0.5567301,0.60206264,0.49687326
24,0.6809681,0.8448993,-2.6145824e-07,0.5876125,0.81932384,-0.017709833,0.50590163,0.76887214,-0.03893473,0.43767378,0.75507605,-0.0662144,0.37949055,0.75061685,-0.09552634,0.58072305,0.5951943,-0.014825243,0.5676303,0.48782015,-0.04380978,0.5588142,0.41701442,-0.064919285,0.54954624,0.3579454,-0.08239489,0.6318165,0.57875997,-0.029505912,0.58295405,0.5977592,-0.084352046,0.59262294,0.69096804,-0.09958641,0.6165333,0.7379849,-0.098711744,0.679833,0.5887144,-0.04791793,0.6281575,0.6240754,-0.09355437,0.63569784,0.70908296,-0.08234041,0.65523577,0.7398233,-0.06466019,0.72677684,0.6114999,-0.0692636,0.68250936,0.6305035,-0.094884895,0.67604935,0.69449425,-0.08191773,0.6880568,0.7181555,-0.06565213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37614223,0.5172096,0.5156699,0.49206358,0.458278,0.6105554,0.46793136,0.69426805,0.30314907,0.56168646,0.59475505,0.50575405
25,0.6653445,0.850852,-3.3677338e-07,0.5751227,0.8289596,-0.017020157,0.49221456,0.774398,-0.03532413,0.42435378,0.7553517,-0.05870734,0.368294,0.7520281,-0.08423239,0.5678545,0.59925354,-0.015357622,0.55487233,0.4905124,-0.039819032,0.54585624,0.41887617,-0.058044396,0.5363579,0.36001137,-0.07385476,0.6194371,0.5801719,-0.026894836,0.572531,0.6048614,-0.07356039,0.58196306,0.6968354,-0.08515041,0.60410506,0.7445022,-0.08379889,0.66795546,0.5904733,-0.041367166,0.6176027,0.6298789,-0.0796849,0.62322485,0.7141682,-0.06690715,0.63963455,0.75066894,-0.05008554,0.7148395,0.615846,-0.05877522,0.6716068,0.6374086,-0.08008782,0.6612508,0.7021048,-0.06657752,0.6681775,0.73197514,-0.05082749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37674156,0.516243,0.5144834,0.49642164,0.45698076,0.6100681,0.4652991,0.69192713,0.30318114,0.5582244,0.5903271,0.5111806
26,0.64986295,0.8670536,-3.4894728e-07,0.5597762,0.8401061,-0.014173843,0.47588432,0.77898955,-0.030452935,0.4082596,0.75931334,-0.052141987,0.35232106,0.7564821,-0.07588328,0.5546721,0.60477525,-0.012641323,0.5413693,0.49742103,-0.036567,0.5330044,0.42619514,-0.054993797,0.52383995,0.3668475,-0.07112066,0.60598207,0.5855758,-0.025731888,0.55394965,0.6154825,-0.072438516,0.56297594,0.706338,-0.08477159,0.58643305,0.7549405,-0.08382351,0.65326405,0.59701777,-0.04154502,0.59729797,0.64099985,-0.07894282,0.6044599,0.7234226,-0.06658441,0.62301195,0.75932664,-0.050239105,0.69784623,0.6238179,-0.06019676,0.6502044,0.6500948,-0.08103217,0.6427424,0.7111461,-0.0680284,0.6529504,0.7379137,-0.052610572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37364167,0.51558465,0.5057462,0.49541384,0.45527622,0.6119606,0.46151653,0.6862212,0.29622775,0.5477901,0.5723504,0.5000229
