frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
10,0.527787,0.64234436,8.898446e-08,0.5038066,0.588517,0.010586313,0.46168658,0.5570851,0.016767096,0.42559764,0.5457999,0.01948603,0.40027273,0.54117143,0.021207651,0.4537116,0.5404337,0.011745961,0.40737018,0.51550496,0.0045367805,0.37619263,0.4930355,-0.0015681892,0.34958977,0.47451654,-0.0060588038,0.44704366,0.5481974,0.00066891976,0.39539897,0.5160579,-0.0067883465,0.36207587,0.49021292,-0.013415597,0.33326334,0.46643868,-0.018377477,0.43766946,0.56642777,-0.010767305,0.3886863,0.53307205,-0.019066771,0.35670793,0.50521725,-0.027223859,0.3313669,0.48087287,-0.03257446,0.42550683,0.59480286,-0.021207193,0.38614887,0.57021916,-0.028583003,0.3608083,0.5513861,-0.033263497,0.34017608,0.5343815,-0.036680344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40575728,0.28171617,0.5137861,0.27611023,0.44174019,0.3302859,0.45058128,0.41905826,0.37512583,0.35116005,0.60834056,0.34681147
11,0.56205344,0.62855077,-1.5991036e-07,0.5253152,0.6079761,0.005468558,0.4813393,0.5866903,0.008367425,0.4451729,0.57646525,0.009938749,0.41934368,0.57018054,0.011248803,0.48224688,0.5242663,-0.00086739834,0.42385647,0.52833366,-0.006322142,0.38966143,0.528721,-0.010161285,0.36254513,0.52494943,-0.013494332,0.47927898,0.52887195,-0.008442599,0.41509628,0.5326581,-0.015761817,0.37845665,0.52978045,-0.020933723,0.34882194,0.52485305,-0.024775943,0.4735706,0.5479971,-0.015597936,0.41292286,0.54988986,-0.023329338,0.3765217,0.54401755,-0.0283566,0.34734276,0.53528595,-0.031828936,0.46539053,0.5770773,-0.022006022,0.41637188,0.57245696,-0.029747615,0.38836092,0.5658986,-0.03287449,0.36501494,0.55542755,-0.034702964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40478367,0.28219038,0.509055,0.27304596,0.44106427,0.32734102,0.45183468,0.41304713,0.37682998,0.35071224,0.6030745,0.3374763
12,0.58642304,0.6180983,-3.6304587e-07,0.5590214,0.5932188,0.0032125306,0.5195041,0.5777911,0.0003178118,0.48062184,0.5742958,-0.004653584,0.45317948,0.57593215,-0.009644395,0.5063703,0.5117988,-0.0047486485,0.4440137,0.54040724,-0.013118581,0.40829986,0.55520904,-0.019150129,0.38248956,0.562045,-0.02336873,0.50214416,0.5175607,-0.012274359,0.45250466,0.5547384,-0.02407956,0.45488945,0.57381517,-0.028501049,0.46186125,0.5823486,-0.030494098,0.49573734,0.53693855,-0.019303732,0.44787166,0.56700534,-0.031017078,0.44868913,0.5797286,-0.029964479,0.45300063,0.58142304,-0.02783442,0.48623365,0.56295574,-0.02553952,0.43382695,0.5664879,-0.033539288,0.40532088,0.567847,-0.03139667,0.381846,0.56565887,-0.028727494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40442076,0.28040558,0.50420725,0.27734828,0.4330382,0.32564348,0.44291657,0.4090516,0.3829846,0.34470147,0.60073715,0.34457892
13,0.61945057,0.5845426,-3.5336495e-07,0.5913575,0.55010915,0.014504081,0.55163574,0.5336843,0.017169442,0.5181169,0.53372747,0.015714616,0.49231452,0.544508,0.012957902,0.5387332,0.48045,0.009298217,0.48455706,0.52341396,0.004185499,0.4529123,0.55027986,-0.0019538496,0.42930374,0.5660649,-0.007410186,0.53276545,0.49104434,-0.0037093787,0.47607762,0.53575623,-0.008055921,0.44334617,0.5592454,-0.0133020105,0.4174924,0.57651675,-0.019112298,0.52615994,0.5137618,-0.015944073,0.469737,0.5502491,-0.02036717,0.4363129,0.5690754,-0.02287412,0.40947163,0.5813393,-0.026596371,0.5201404,0.5429431,-0.027094455,0.4706671,0.5600193,-0.03417281,0.44183373,0.5697948,-0.035898857,0.41778827,0.5746185,-0.037170276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40470785,0.27938884,0.5046921,0.2778203,0.43459535,0.3247475,0.44266298,0.40673852,0.37971094,0.34172505,0.5967648,0.34532315
14,0.632987,0.56540644,-4.1546863e-07,0.61296326,0.5243982,0.016945723,0.5771736,0.5062268,0.021860845,0.54420763,0.5074437,0.022176446,0.51932436,0.5211487,0.020692516,0.5606734,0.4578549,0.012441109,0.51198804,0.50636286,0.007113213,0.4839207,0.5412336,0.0008491689,0.46508524,0.5663973,-0.004171303,0.5510468,0.46912363,-0.0007701503,0.5013643,0.5211467,-0.004141103,0.47344786,0.55282533,-0.009944379,0.4514374,0.5783235,-0.016667822,0.54378843,0.4911538,-0.013142043,0.4951723,0.5371176,-0.016910892,0.4659806,0.56400156,-0.020664912,0.4419195,0.5843439,-0.025884325,0.5395958,0.52007824,-0.024197796,0.496145,0.54865146,-0.03052699,0.4706657,0.5647091,-0.033321477,0.4478601,0.5744168,-0.035900395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043173,0.2897076,0.5061145,0.2772621,0.43982473,0.33366978,0.45175588,0.41761762,0.37925908,0.35716516,0.60063124,0.33727545
15,0.63418436,0.5539255,-3.6295913e-07,0.61918205,0.50828934,0.013246065,0.58714867,0.48379445,0.017562676,0.55440784,0.48148757,0.018148756,0.5294303,0.49661258,0.016895097,0.5612812,0.44688106,0.010439272,0.51454353,0.49666944,0.004498464,0.4882375,0.53493893,-0.0017962446,0.4718845,0.56531453,-0.0059581012,0.55089825,0.46082744,-0.000334696,0.50474375,0.5139415,-0.0037868784,0.47721356,0.5492421,-0.009654223,0.45585302,0.57978636,-0.015576476,0.543558,0.48523763,-0.010486213,0.49641013,0.5319799,-0.016397798,0.46782127,0.5618176,-0.021484496,0.44472104,0.585582,-0.026125738,0.53993976,0.5174657,-0.01925732,0.49591503,0.5465825,-0.026827732,0.4709217,0.5661571,-0.029808426,0.4490925,0.58092433,-0.031578265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4053605,0.2894544,0.5012841,0.2757601,0.43266055,0.3373024,0.44719052,0.4205535,0.390811,0.3526582,0.6032503,0.33175784
16,0.63217,0.55010146,-3.2438135e-07,0.61684877,0.5040374,0.01491684,0.58441424,0.48296213,0.021202434,0.55274254,0.48366863,0.023553219,0.52972263,0.49785885,0.024767362,0.56266105,0.443829,0.016032428,0.5221139,0.48617038,0.01574202,0.50261045,0.5210273,0.014383391,0.4915995,0.5479102,0.012923064,0.5506738,0.45982742,0.0054109623,0.5085499,0.50729614,0.0053387657,0.48432344,0.54138726,0.00091893977,0.46612215,0.5701363,-0.0040068347,0.5421373,0.4845605,-0.0044629704,0.49882036,0.5279294,-0.00786935,0.47191697,0.55776274,-0.013029412,0.45067745,0.5802922,-0.017953113,0.53761554,0.5166732,-0.012787058,0.49602467,0.5444803,-0.019230766,0.4710507,0.5639116,-0.022729987,0.4489228,0.577591,-0.024950333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059463,0.2863137,0.50312275,0.2761349,0.4340771,0.3300181,0.44620046,0.41408616,0.38742134,0.35298532,0.601821,0.34010005
17,0.63288176,0.5461942,-2.8280394e-07,0.619965,0.5025672,0.011583537,0.5861919,0.48233223,0.016965486,0.553902,0.482452,0.019167736,0.5310419,0.4960233,0.020392945,0.5617196,0.4435682,0.013077012,0.52086794,0.48425272,0.010802449,0.49943593,0.5152375,0.0077764443,0.4869149,0.53950715,0.005463875,0.5500215,0.46070302,0.004088467,0.5095553,0.5026029,0.002309813,0.48663995,0.53102374,-0.0015138594,0.46897784,0.5563284,-0.005228519,0.5419249,0.48670846,-0.0045372397,0.49954453,0.5240606,-0.009914382,0.47335926,0.5491304,-0.014737919,0.45249972,0.5695598,-0.018375598,0.5381304,0.51963246,-0.011870952,0.4973858,0.5446047,-0.019564787,0.4726429,0.56266296,-0.023200423,0.4510429,0.57648677,-0.024953507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052062,0.28269392,0.50479066,0.27751416,0.4362528,0.33095258,0.44579843,0.41228384,0.38039348,0.34358692,0.59735477,0.33955032
18,0.6349773,0.55272985,-3.2649663e-07,0.6209976,0.50729537,0.0142132165,0.5868995,0.48572347,0.020638848,0.5550893,0.48425052,0.023448884,0.5325102,0.4978062,0.024989229,0.5617298,0.44468194,0.013978903,0.5192563,0.48927942,0.012265997,0.49739164,0.52324396,0.009499675,0.48458675,0.54949296,0.007133431,0.55034816,0.46084607,0.003700296,0.5070647,0.5076435,0.0024554853,0.4820096,0.538582,-0.0014814865,0.46290433,0.5661323,-0.005803413,0.5426407,0.48683774,-0.0058935583,0.49715587,0.5281375,-0.010772924,0.46845055,0.55538684,-0.016039127,0.44562227,0.57823455,-0.020576939,0.5390713,0.5195229,-0.0139540145,0.4962999,0.5448676,-0.021959214,0.47077358,0.5630881,-0.026245221,0.4483276,0.5777474,-0.028761249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4052062,0.28269392,0.50479066,0.27751416,0.4362528,0.33095258,0.44579843,0.41228384,0.38039348,0.34358692,0.59735477,0.33955032
19,0.6289065,0.560204,-3.2737768e-07,0.62184674,0.51309085,0.015367922,0.5945955,0.4879548,0.02280641,0.56521827,0.48322147,0.026385777,0.5434045,0.4931681,0.02889423,0.56067973,0.44775736,0.01761712,0.52015483,0.48913613,0.018964937,0.5018898,0.5227618,0.018767849,0.49207383,0.5478585,0.017772894,0.5473121,0.4639969,0.00717963,0.5059723,0.50807655,0.007786504,0.483769,0.5391572,0.0046261987,0.46655303,0.5658616,0.0007235406,0.5382477,0.49017438,-0.0025504455,0.49563885,0.5296245,-0.0059658797,0.46957928,0.5572055,-0.0108674085,0.44792217,0.5787535,-0.015448083,0.5337729,0.52403235,-0.010673867,0.49263763,0.5509694,-0.017202385,0.4684729,0.57010514,-0.020936493,0.44652605,0.58413565,-0.023304755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40365276,0.28386253,0.4996036,0.28001755,0.42841318,0.3292045,0.4391964,0.4112937,0.38724092,0.3465324,0.5980836,0.3454898
20,0.630015,0.55386525,-3.096028e-07,0.619013,0.507888,0.0153795965,0.59025913,0.4863536,0.022396404,0.5609831,0.48417774,0.025273718,0.53962696,0.4955572,0.027099472,0.561331,0.44617927,0.018302329,0.52266884,0.48582247,0.018187393,0.5058118,0.5179504,0.016066926,0.49712953,0.5426721,0.014046923,0.54767364,0.46307257,0.0077400343,0.5086691,0.5042763,0.008111481,0.48847675,0.5336755,0.0048887073,0.4740979,0.55954164,0.00109549,0.5382961,0.48966703,-0.0023842608,0.49666238,0.527337,-0.005754568,0.47220284,0.5538872,-0.010272337,0.45305532,0.5741928,-0.014457771,0.5334799,0.5233859,-0.01103392,0.4925407,0.5489683,-0.017241688,0.46827075,0.5678585,-0.02070659,0.4467027,0.581146,-0.022876976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40365276,0.28386253,0.4996036,0.28001755,0.42841318,0.3292045,0.4391964,0.4112937,0.38724092,0.3465324,0.5980836,0.3454898
21,0.63260007,0.55644286,-3.4861512e-07,0.62335736,0.5118526,0.015246806,0.5931101,0.4901989,0.022643542,0.56351733,0.48702058,0.02571179,0.54082584,0.4978835,0.027424851,0.5620373,0.45093003,0.018854858,0.520543,0.491761,0.016135834,0.497675,0.5262551,0.011733449,0.48428568,0.5546812,0.008468941,0.54851645,0.465421,0.0075382125,0.505497,0.5133419,0.0060499753,0.4795491,0.5469925,0.0010796224,0.45990485,0.57620543,-0.003943344,0.53900045,0.48977855,-0.0036372864,0.4945717,0.53341365,-0.008574192,0.46790844,0.5631713,-0.01425307,0.44677153,0.5869287,-0.019049648,0.53479767,0.5214541,-0.013434476,0.49298096,0.55193555,-0.020753555,0.4673834,0.5718313,-0.024796786,0.44480285,0.5864018,-0.027318008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4017977,0.28952903,0.49982864,0.27792627,0.43196455,0.3369438,0.4454027,0.41696578,0.38412932,0.35037595,0.59824795,0.33208466
22,0.6322285,0.5639467,-3.4644876e-07,0.6271982,0.51995116,0.013493065,0.6022269,0.4956744,0.01979057,0.5766201,0.48793656,0.02263821,0.5562451,0.49349886,0.024636919,0.5631468,0.45247808,0.014604978,0.5228246,0.49453244,0.013926837,0.502305,0.5287474,0.011986266,0.49045718,0.5551914,0.009898538,0.5494033,0.4672845,0.004649075,0.50571185,0.51458645,0.0034835653,0.48049772,0.5468821,6.204915e-05,0.46125433,0.57476926,-0.0038759438,0.5397241,0.49292457,-0.0048110546,0.4940955,0.5352811,-0.009451473,0.46643394,0.5631999,-0.013983399,0.44410944,0.58633125,-0.017928423,0.5353641,0.52588636,-0.012901271,0.49314666,0.5523916,-0.020150563,0.4681747,0.569233,-0.023693878,0.44628036,0.5822826,-0.025669586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40450013,0.28820294,0.5032488,0.28275627,0.4334368,0.33372015,0.44403192,0.4151495,0.38401264,0.3508225,0.5992847,0.3464918
23,0.6323395,0.5610827,-3.1435286e-07,0.62234515,0.5121641,0.015945498,0.591349,0.4890069,0.024060408,0.56041694,0.48663956,0.027925475,0.53840005,0.49928465,0.030689422,0.5619153,0.45141825,0.020847896,0.5229137,0.48824173,0.021466041,0.50461024,0.52061814,0.019997552,0.4957016,0.54604095,0.018422088,0.547699,0.46746117,0.010120457,0.50752014,0.50826234,0.011158173,0.48461038,0.5382958,0.007820576,0.46805292,0.5641079,0.0038576354,0.53821534,0.4932453,-0.00029412154,0.4958395,0.53057915,-0.0035531677,0.46980265,0.5575469,-0.008512304,0.44964072,0.5780584,-0.013045944,0.53363454,0.52636313,-0.009174037,0.49228373,0.55166966,-0.01599494,0.4668848,0.5700348,-0.019988568,0.4441359,0.5830693,-0.022454824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40812492,0.28640074,0.5064761,0.28681713,0.43552878,0.33428764,0.44372335,0.41375095,0.38565564,0.3447823,0.59958863,0.35186
24,0.62936884,0.5647081,-3.3778065e-07,0.6209219,0.52015865,0.013834918,0.5925147,0.4930847,0.020558655,0.5625076,0.4846493,0.023546021,0.5398973,0.49255106,0.02533568,0.55858445,0.45292684,0.015626697,0.51945555,0.4932172,0.014373917,0.5009122,0.52676576,0.011938222,0.491161,0.5535034,0.009976097,0.545111,0.47063407,0.0056614266,0.50437397,0.5149081,0.0046623703,0.48000133,0.54678625,0.00022226013,0.4617924,0.57458544,-0.0043651187,0.5366306,0.4977349,-0.0038064476,0.4945136,0.5362611,-0.00851079,0.46786764,0.5635093,-0.014048554,0.44730252,0.58521885,-0.018591665,0.5335521,0.53186995,-0.011800583,0.49280143,0.55702573,-0.018722882,0.4676231,0.57472944,-0.022487659,0.4457268,0.58785075,-0.024617877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40764263,0.2831807,0.5072379,0.2803831,0.43874276,0.3298747,0.44678938,0.41083276,0.38130292,0.34399205,0.5971785,0.3447954
25,0.6279113,0.56708676,-2.9287227e-07,0.6281589,0.524943,0.013543392,0.6115281,0.5004146,0.01945117,0.5955477,0.48706073,0.021665346,0.5850991,0.48380437,0.02374625,0.56509185,0.456286,0.016229453,0.53224176,0.480623,0.017449247,0.52199876,0.5088714,0.017448792,0.51942027,0.53016883,0.016534148,0.54785824,0.47350204,0.0067617334,0.51118416,0.50664324,0.0061918464,0.49264544,0.53538185,0.0032750384,0.4801342,0.5593799,4.7367466e-05,0.5365669,0.5004057,-0.0022733132,0.49645495,0.53282565,-0.0066843606,0.47221822,0.55883574,-0.011502258,0.45337763,0.5796343,-0.015290728,0.5318952,0.53400207,-0.009797554,0.49180457,0.55614805,-0.016430492,0.4669379,0.57394946,-0.020120813,0.44537368,0.58780295,-0.0221778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033671,0.28506225,0.5042467,0.2765271,0.43567845,0.3321942,0.44629475,0.41514045,0.37929973,0.34828407,0.5986812,0.3377697
26,0.62848645,0.56380916,-2.7555038e-07,0.6266003,0.5211238,0.015500677,0.60679376,0.49675944,0.022432568,0.5876275,0.48614258,0.025038132,0.5740048,0.4878976,0.027023809,0.56197095,0.4558099,0.0199748,0.5278974,0.48284787,0.021625753,0.51632214,0.5111783,0.021088393,0.5127188,0.5329024,0.020090492,0.5459069,0.47344983,0.00954177,0.50971705,0.50586,0.010162348,0.491672,0.53403825,0.0069933506,0.47973987,0.5577095,0.0036214036,0.53555465,0.50041676,-0.00036644988,0.49648872,0.53150076,-0.0035752824,0.47452617,0.5572664,-0.008140025,0.45790645,0.57662344,-0.011759599,0.53137225,0.5345153,-0.008689518,0.49181128,0.55568457,-0.01336685,0.46738273,0.5738815,-0.015627973,0.44628203,0.58741254,-0.016809734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033671,0.28506225,0.5042467,0.2765271,0.43567845,0.3321942,0.44629475,0.41514045,0.37929973,0.34828407,0.5986812,0.3377697
27,0.6276226,0.5679682,-3.2097967e-07,0.6224844,0.52250254,0.0132840555,0.59518015,0.49667662,0.020634655,0.56689376,0.48910534,0.024353787,0.54671764,0.49601018,0.027506776,0.56104064,0.456643,0.019349623,0.52499604,0.49090287,0.018940112,0.51325893,0.5205431,0.016682219,0.510356,0.542225,0.014873366,0.5457537,0.47352126,0.010242777,0.5091273,0.5084804,0.009880103,0.49435234,0.5361174,0.0074831233,0.4859296,0.5589649,0.0052007744,0.53497624,0.5006254,0.0010294392,0.49343014,0.5313255,-0.0036070768,0.4709145,0.5568448,-0.0073650703,0.4544572,0.5745209,-0.01001797,0.52954805,0.5352527,-0.0068239365,0.48763412,0.55594444,-0.013850636,0.46259153,0.5731834,-0.01708018,0.44080624,0.5843593,-0.01852467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40337643,0.28499252,0.5016793,0.27934748,0.4323863,0.33196646,0.4430546,0.4138354,0.38216186,0.34591514,0.5975012,0.34057486
