frame_idx,h1_l0x,h1_l0y,h1_l0z,h1_l1x,h1_l1y,h1_l1z,h1_l2x,h1_l2y,h1_l2z,h1_l3x,h1_l3y,h1_l3z,h1_l4x,h1_l4y,h1_l4z,h1_l5x,h1_l5y,h1_l5z,h1_l6x,h1_l6y,h1_l6z,h1_l7x,h1_l7y,h1_l7z,h1_l8x,h1_l8y,h1_l8z,h1_l9x,h1_l9y,h1_l9z,h1_l10x,h1_l10y,h1_l10z,h1_l11x,h1_l11y,h1_l11z,h1_l12x,h1_l12y,h1_l12z,h1_l13x,h1_l13y,h1_l13z,h1_l14x,h1_l14y,h1_l14z,h1_l15x,h1_l15y,h1_l15z,h1_l16x,h1_l16y,h1_l16z,h1_l17x,h1_l17y,h1_l17z,h1_l18x,h1_l18y,h1_l18z,h1_l19x,h1_l19y,h1_l19z,h1_l20x,h1_l20y,h1_l20z,h2_l0x,h2_l0y,h2_l0z,h2_l1x,h2_l1y,h2_l1z,h2_l2x,h2_l2y,h2_l2z,h2_l3x,h2_l3y,h2_l3z,h2_l4x,h2_l4y,h2_l4z,h2_l5x,h2_l5y,h2_l5z,h2_l6x,h2_l6y,h2_l6z,h2_l7x,h2_l7y,h2_l7z,h2_l8x,h2_l8y,h2_l8z,h2_l9x,h2_l9y,h2_l9z,h2_l10x,h2_l10y,h2_l10z,h2_l11x,h2_l11y,h2_l11z,h2_l12x,h2_l12y,h2_l12z,h2_l13x,h2_l13y,h2_l13z,h2_l14x,h2_l14y,h2_l14z,h2_l15x,h2_l15y,h2_l15z,h2_l16x,h2_l16y,h2_l16z,h2_l17x,h2_l17y,h2_l17z,h2_l18x,h2_l18y,h2_l18z,h2_l19x,h2_l19y,h2_l19z,h2_l20x,h2_l20y,h2_l20z,face_k0x,face_k0y,face_k1x,face_k1y,face_k2x,face_k2y,face_k3x,face_k3y,face_k4x,face_k4y,face_k5x,face_k5y
10,0.67869127,0.48289186,3.8756104e-07,0.67400914,0.36357018,0.014471816,0.6522368,0.2870877,0.017699907,0.6474585,0.21593091,0.016563695,0.65353936,0.15573521,0.015315877,0.5580698,0.27805534,0.026162863,0.4919453,0.21190327,0.03573805,0.4451117,0.18123633,0.03692487,0.41036037,0.15686683,0.035501935,0.52756625,0.339033,0.018976886,0.44096667,0.3159063,0.03127188,0.39671785,0.30423847,0.033319764,0.3740687,0.29621992,0.03171313,0.51040834,0.4022227,0.0131483115,0.43657827,0.3687602,0.0255214,0.4324176,0.34791312,0.037203807,0.44603342,0.34136975,0.04366229,0.50575423,0.45496,0.007609519,0.45012328,0.41399598,0.021282239,0.44840133,0.39436346,0.03900515,0.46221995,0.38330618,0.052505575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41125584,0.12834449,0.5232285,0.085298434,0.4466606,0.1640654,0.48184133,0.27954245,0.41072366,0.23515888,0.6706678,0.1472436
11,0.62584007,0.44364476,6.3810774e-07,0.61044526,0.32699376,0.009806051,0.5604348,0.2600396,0.020998161,0.5083379,0.2271436,0.031293258,0.47141805,0.21163371,0.043052074,0.49563038,0.26351303,0.014631929,0.44202513,0.19958313,0.02643531,0.40348008,0.1682241,0.034103587,0.37504837,0.14420663,0.03998612,0.4628952,0.324491,0.016808607,0.3988005,0.294383,0.033880208,0.35274357,0.281403,0.043816224,0.32369918,0.27676994,0.04994851,0.4510178,0.38109407,0.021204503,0.4215405,0.34485626,0.042841412,0.43802252,0.3296701,0.05605322,0.4609862,0.33176115,0.063014,0.45137724,0.43237168,0.025193585,0.44176945,0.39537376,0.047288015,0.454159,0.3809708,0.06324055,0.47168916,0.3780674,0.07513235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922681,0.087937996,0.58037776,0.04297398,0.5815458,0.087736025,0.60022354,0.19036393,0.41195503,0.2383404,0.6147211,0.12316798
12,0.56797856,0.43004987,7.925726e-07,0.57187533,0.32446027,-0.008860289,0.55313236,0.24475756,-0.01679778,0.54370177,0.17643182,-0.026113998,0.54919606,0.121563986,-0.03454363,0.47206497,0.254781,-0.013639142,0.41217053,0.18652527,-0.022912666,0.37110907,0.15882199,-0.027992224,0.33940008,0.13860546,-0.030113248,0.43647936,0.31935167,-0.012252544,0.3691917,0.29144633,-0.017638966,0.31963837,0.28279454,-0.020246956,0.28393155,0.28206253,-0.020998787,0.42510518,0.37893403,-0.010281713,0.39461035,0.3541919,-0.011897975,0.4185907,0.3500363,-0.005667321,0.44684377,0.35779354,0.0022277434,0.4289743,0.4298696,-0.0096484525,0.41797602,0.40208828,-0.003618652,0.43551424,0.39994684,0.008890027,0.45800918,0.4062927,0.021254536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226036,0.15356185,0.5100754,0.07556759,0.5024473,0.15811242,0.542765,0.23182763,0.39250043,0.26825976,0.58814365,0.08267617
13,0.5148297,0.42135745,6.551066e-07,0.51036406,0.33623275,-0.039004065,0.49038014,0.26388127,-0.056474116,0.4756701,0.20643634,-0.06916378,0.47709817,0.15564384,-0.081012234,0.39662194,0.30530256,-0.033482157,0.34202647,0.25738078,-0.04977511,0.3057193,0.23050809,-0.06458463,0.27295268,0.2130574,-0.07534848,0.37641856,0.35606983,-0.021639843,0.31606597,0.34177306,-0.035493415,0.27525353,0.33792242,-0.048254214,0.24028324,0.34080458,-0.057490405,0.3733871,0.40043315,-0.012776722,0.33676392,0.3945379,-0.02940974,0.34547567,0.39213857,-0.03519572,0.35687006,0.39127517,-0.034937426,0.3811792,0.4366482,-0.007326169,0.3541428,0.43295282,-0.019558067,0.36139935,0.43142682,-0.019768143,0.3733908,0.43062067,-0.016467141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43518212,0.13168706,0.5499256,0.10718222,0.49507552,0.17543654,0.50862,0.27060074,0.38924223,0.2189893,0.63332254,0.16628884
14,0.49532625,0.47545674,6.35526e-07,0.5104988,0.3705827,-0.013122178,0.4911642,0.28970754,-0.016238017,0.4721709,0.22824028,-0.019940509,0.47364184,0.17280076,-0.023496008,0.3929063,0.31361255,0.0010992117,0.33789027,0.26124454,-0.004840239,0.2992355,0.23167929,-0.013328712,0.26893488,0.21269034,-0.019658975,0.36067674,0.37573004,0.0037016403,0.30443123,0.3519654,0.0052261767,0.26622742,0.34633,-0.0006403693,0.2376765,0.34997526,-0.005715712,0.35444152,0.43560562,0.0048218346,0.33464554,0.42138115,0.002571686,0.35653707,0.42460468,0.0005693613,0.3781986,0.4325663,0.0017077758,0.36087394,0.49192756,0.0043367385,0.35393843,0.47536176,0.0040430916,0.37255415,0.47818172,0.008325971,0.39295462,0.48276126,0.014282812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43518212,0.13168706,0.5499256,0.10718222,0.49507552,0.17543654,0.50862,0.27060074,0.38924223,0.2189893,0.63332254,0.16628884
15,0.46410137,0.5432968,5.596176e-07,0.4593334,0.4502308,-0.023738699,0.43985438,0.36209658,-0.032214306,0.4232572,0.2915478,-0.035081368,0.41338757,0.24765745,-0.035850413,0.35630634,0.41431856,-0.016313303,0.2981778,0.36236936,-0.016192729,0.2632255,0.336725,-0.01913557,0.23308411,0.3219745,-0.021550054,0.33469588,0.45949408,-0.0034956804,0.28159478,0.4114444,0.0043588993,0.251938,0.38838857,0.0036465775,0.2278189,0.3808434,0.000578095,0.32504553,0.496229,0.008213832,0.28003728,0.46150666,0.0158317,0.258209,0.44619763,0.016991075,0.24214354,0.4414971,0.015928768,0.32608283,0.5220337,0.017630473,0.28681582,0.49723792,0.026228538,0.27085903,0.48566425,0.033634797,0.26141328,0.4811461,0.0383488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43648416,0.12259449,0.5523205,0.119319186,0.47380146,0.17237575,0.48114124,0.27020222,0.40317214,0.2011451,0.64981914,0.20401974
16,0.43855822,0.59451574,4.7634066e-07,0.4442017,0.5000799,-0.014743448,0.41957486,0.4197316,-0.016722785,0.4044976,0.35501844,-0.01591854,0.40544525,0.2987972,-0.014721136,0.3370928,0.44585675,-0.004135825,0.28333223,0.40088388,5.3277694e-05,0.2494612,0.37697312,0.0015546988,0.22308153,0.35845003,0.0025662568,0.31401056,0.5010691,0.0067725,0.26318514,0.49106994,0.018606365,0.2328462,0.4930105,0.019359065,0.21168734,0.50409913,0.01853124,0.30925128,0.54796815,0.017308246,0.29156667,0.5249587,0.024086084,0.3144564,0.52083904,0.01887546,0.33491653,0.526479,0.016701557,0.31087828,0.5854572,0.027010247,0.30355665,0.5664025,0.03154698,0.3239344,0.5651844,0.03177359,0.34578866,0.57016397,0.034385726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43718845,0.118455306,0.5570882,0.11887385,0.4800678,0.1769041,0.48384643,0.27620524,0.39300957,0.19471698,0.6478623,0.2051933
17,0.45280132,0.67763555,4.3762714e-07,0.4517771,0.56770396,-0.017668122,0.42353895,0.48250005,-0.022595717,0.40717122,0.41394836,-0.026169764,0.4084757,0.35732442,-0.029481981,0.34747252,0.5222988,-0.008392567,0.28788048,0.4799812,-0.010857748,0.25428453,0.45833823,-0.013400045,0.22651687,0.4403523,-0.016227972,0.3239488,0.5867154,-0.0033827722,0.27642536,0.56314373,-0.0052108094,0.24864784,0.55864465,-0.013512835,0.22715835,0.5619154,-0.019866874,0.32013237,0.6431062,0.0009684176,0.31037256,0.61285806,-0.005872987,0.33787552,0.60787153,-0.012528836,0.3618117,0.6136006,-0.0141899,0.3264416,0.6909121,0.0040373458,0.32542077,0.6630169,-0.00039054058,0.34829143,0.66414607,6.20297e-05,0.36988798,0.6728865,0.0031074076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43010473,0.11225797,0.54379547,0.11471547,0.45881996,0.17625077,0.4659412,0.27291423,0.4037336,0.18085374,0.651457,0.19669299
18,0.45752543,0.71775115,5.422258e-07,0.45501924,0.6035717,-0.00040240676,0.42590803,0.5211051,0.0058272616,0.40692207,0.45875868,0.010834564,0.41021496,0.40272695,0.015857143,0.3420968,0.5622785,0.02008564,0.28228623,0.5151214,0.034821194,0.25016826,0.49417055,0.04397396,0.22740708,0.47604173,0.049877223,0.3199528,0.6236849,0.025755357,0.2695459,0.6032995,0.04964384,0.23924664,0.5928871,0.056832336,0.22265397,0.5933753,0.059544053,0.3176618,0.67793643,0.030895678,0.3089676,0.6535805,0.05017155,0.3314255,0.6472392,0.045798764,0.3528462,0.6534335,0.041458912,0.32225215,0.7234472,0.035423055,0.32693914,0.70145357,0.048782077,0.34440523,0.700698,0.047190744,0.36137816,0.7058637,0.046249636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42910603,0.12048544,0.5445609,0.121408924,0.45934206,0.19050516,0.46783876,0.28324813,0.40311784,0.18130223,0.6537799,0.192863
19,0.4678918,0.7253191,5.441553e-07,0.45664173,0.6118627,0.0037809948,0.42751697,0.52899265,0.011128619,0.4108549,0.461837,0.016507126,0.41171587,0.40611038,0.022191714,0.3456346,0.56937414,0.028866842,0.2830012,0.521294,0.045983855,0.251116,0.50091916,0.056108113,0.22840756,0.4829702,0.063243166,0.32542425,0.6318896,0.034782697,0.27353254,0.6077079,0.06261504,0.24272454,0.5972225,0.07238577,0.22548251,0.59662163,0.07711219,0.3251402,0.68601954,0.040310003,0.31117657,0.6562744,0.06617866,0.33205792,0.6478455,0.068080485,0.35391462,0.65237623,0.06737664,0.33164012,0.7326094,0.045070425,0.33037984,0.7081098,0.06669185,0.3458658,0.7042982,0.07200995,0.36257935,0.70736843,0.075541064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43297043,0.11924823,0.55254865,0.12451367,0.4662243,0.18985279,0.47162068,0.28720766,0.39954585,0.18396325,0.6574303,0.20483734
20,0.46714526,0.72721195,5.267165e-07,0.45581335,0.61181027,0.00707903,0.42564887,0.52953386,0.01628515,0.4113083,0.4614427,0.023168704,0.41391346,0.40577176,0.030217296,0.34563676,0.5702718,0.03199228,0.2822456,0.52130216,0.051020857,0.2499412,0.5005632,0.06273616,0.22730371,0.48267034,0.07102861,0.32523984,0.6325141,0.0380056,0.27308086,0.6084141,0.06799268,0.24298635,0.5985809,0.07930717,0.22593029,0.59862757,0.08509064,0.32473952,0.68565744,0.044003848,0.31096178,0.654869,0.07295904,0.33137527,0.6463033,0.07585633,0.3520913,0.65098137,0.07525669,0.33021528,0.730755,0.049518403,0.32864505,0.7039228,0.07382856,0.3436365,0.69943,0.08009528,0.35998124,0.70221245,0.083919436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43297043,0.11924823,0.55254865,0.12451367,0.4662243,0.18985279,0.47162068,0.28720766,0.39954585,0.18396325,0.6574303,0.20483734
21,0.47027326,0.7236308,5.261265e-07,0.45861563,0.6129153,0.0070849843,0.4306417,0.53034174,0.0149577,0.41489753,0.46220848,0.020833734,0.41689163,0.4070459,0.026564635,0.34993437,0.5697501,0.0301592,0.28604254,0.5217697,0.049501754,0.2539371,0.49897277,0.062373985,0.23286867,0.4799683,0.07212391,0.32965243,0.6319824,0.037263177,0.27682585,0.6067938,0.06953479,0.24783266,0.597148,0.08336707,0.23101817,0.5969373,0.090913266,0.3283828,0.6850326,0.044459235,0.31367525,0.65636164,0.07496208,0.3356893,0.6489145,0.07784718,0.35874483,0.65276104,0.07716997,0.3326504,0.72986114,0.05139961,0.33219385,0.7063598,0.076387346,0.34940225,0.7025455,0.08199578,0.36780474,0.7046698,0.085402355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4382758,0.12982313,0.55217075,0.13301392,0.4686834,0.20045225,0.47534856,0.28866035,0.409427,0.1863537,0.65563303,0.20223667
22,0.47022504,0.72435915,5.31093e-07,0.4582452,0.6129339,0.007577641,0.4298173,0.5306959,0.016086664,0.41509917,0.4627506,0.022283824,0.41746503,0.40739223,0.028408855,0.3484125,0.56946856,0.031145122,0.28478625,0.5216261,0.05018762,0.2525009,0.49944076,0.06307903,0.23118705,0.48108166,0.07287524,0.32799026,0.6319682,0.03732367,0.2756183,0.6066792,0.068670966,0.2463584,0.59714687,0.08195714,0.22959946,0.5973114,0.08944777,0.32720777,0.68535405,0.04346035,0.3154221,0.6573529,0.072544314,0.33842027,0.6507431,0.07462767,0.36117935,0.65477014,0.073931456,0.3318223,0.7309357,0.049391247,0.33319402,0.70872176,0.073528856,0.3505263,0.70598924,0.078704834,0.3681784,0.70809877,0.08201019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4382758,0.12982313,0.55217075,0.13301392,0.4686834,0.20045225,0.47534856,0.28866035,0.409427,0.1863537,0.65563303,0.20223667
23,0.46806908,0.7282175,5.2359536e-07,0.45971674,0.6163953,0.009017153,0.43087423,0.5365957,0.01883588,0.41603073,0.46691468,0.025775356,0.41828308,0.41022497,0.032526445,0.34761897,0.5702638,0.03419122,0.28496605,0.5212968,0.054727666,0.25276002,0.49963996,0.067640275,0.2304146,0.48098344,0.07681564,0.32555526,0.6304682,0.039278384,0.2746599,0.6075396,0.06931982,0.24450509,0.59756315,0.07948528,0.22836027,0.5967955,0.08462307,0.32320607,0.6832484,0.04455738,0.31419757,0.6551071,0.07139266,0.33863655,0.65021634,0.06964182,0.36204857,0.65615225,0.066657975,0.32597455,0.7288037,0.04998778,0.32884598,0.7058081,0.07228,0.34656438,0.70407313,0.0750125,0.36500686,0.70753443,0.07664127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4419962,0.121438876,0.55653715,0.12709756,0.47279075,0.18649055,0.47763908,0.27936333,0.40962127,0.18466212,0.6579237,0.20776846
24,0.47110716,0.72986776,5.793608e-07,0.4595073,0.6178897,0.0069009266,0.42991856,0.53489476,0.016022487,0.41511366,0.46656817,0.022291182,0.41775486,0.40960902,0.027860647,0.34766218,0.5714667,0.038906038,0.2852795,0.52337164,0.061327763,0.25312495,0.5019118,0.075293705,0.23097225,0.48323327,0.085329615,0.32661927,0.6319224,0.04556358,0.2763589,0.6087442,0.08042916,0.2466031,0.5993456,0.092771195,0.22975443,0.6000001,0.099290654,0.3257848,0.6848525,0.051494524,0.31609488,0.6581926,0.081899144,0.33970085,0.65070564,0.0790439,0.3625476,0.65505576,0.07498744,0.32959846,0.7312942,0.057267874,0.33100423,0.7092408,0.08106654,0.34913585,0.7062135,0.082478836,0.36797544,0.7088143,0.08296233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43719187,0.1199031,0.5546024,0.12656479,0.46757287,0.1939363,0.47302252,0.28787023,0.40582418,0.18019356,0.66000915,0.20387484
25,0.47067392,0.72775114,5.397803e-07,0.45794007,0.61370426,0.008667375,0.4303927,0.5321409,0.016257742,0.41603464,0.46279442,0.021914069,0.41959754,0.40613887,0.027725816,0.34905028,0.5728625,0.026432492,0.28427655,0.52180743,0.044846363,0.25223508,0.5007682,0.05684301,0.22965847,0.4822796,0.06558899,0.3268956,0.63461095,0.032877903,0.2725055,0.61000675,0.063804835,0.24353033,0.5982097,0.077287346,0.22806346,0.59576625,0.08447507,0.32563218,0.6872578,0.04032236,0.31263435,0.65553254,0.07253036,0.33168307,0.6448179,0.079357065,0.35312313,0.6485051,0.080827445,0.33156845,0.73120475,0.04730662,0.3333519,0.7005973,0.07547653,0.34784076,0.69172764,0.08491443,0.364912,0.69162494,0.09074714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43474802,0.11509599,0.554068,0.12530752,0.46433517,0.19057621,0.46866757,0.28537,0.40232313,0.17389698,0.66061467,0.2052219
26,0.47305095,0.72848386,5.393798e-07,0.46063465,0.61608255,0.007365073,0.43182802,0.53537846,0.016496802,0.4169353,0.4656282,0.023450933,0.41801232,0.40886167,0.03036855,0.35215583,0.5729842,0.03192311,0.28711662,0.524718,0.052465454,0.25435996,0.5029773,0.06537127,0.23130406,0.48517352,0.07450437,0.330048,0.63416195,0.038159598,0.27602908,0.60781515,0.07038844,0.24551825,0.5970439,0.0825925,0.22856034,0.59673756,0.08866257,0.32779455,0.6872263,0.044502653,0.31360206,0.6599236,0.0750089,0.33502093,0.6507912,0.076788865,0.35762727,0.65316397,0.07502666,0.3315068,0.73229504,0.050473217,0.33185416,0.7083628,0.075502336,0.348416,0.70220435,0.080501065,0.3665233,0.70250577,0.0831358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4341751,0.12572338,0.5490656,0.12967016,0.46629193,0.18870075,0.47193676,0.28241128,0.40212777,0.19103543,0.6507434,0.20962565
27,0.47042465,0.7223208,5.380529e-07,0.46044502,0.6101259,0.008187923,0.432693,0.52882534,0.018322637,0.41802362,0.46169564,0.025983695,0.41916043,0.40769482,0.033574276,0.34634104,0.56626683,0.034848824,0.28399763,0.51780134,0.055641893,0.2535466,0.497017,0.06802784,0.23120075,0.47951537,0.07658745,0.32552266,0.62769306,0.040266905,0.27522242,0.60404956,0.07155552,0.24564338,0.5937993,0.082120806,0.22918817,0.59472746,0.08708588,0.32605857,0.6811226,0.045642305,0.31736827,0.6557709,0.07366514,0.3389764,0.64745903,0.07265354,0.36049852,0.65132254,0.069650166,0.3323332,0.72728854,0.050915614,0.33577812,0.7059679,0.0736543,0.35167888,0.70200324,0.07653819,0.36896932,0.7035954,0.07790873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43632925,0.11553396,0.5556075,0.12336011,0.47042403,0.18414779,0.47411904,0.2799101,0.40006286,0.18163066,0.65489763,0.2073925
